"event_date_utc","event_time_utc","event_minute_utc","event_id","ghost_type","ghost_pivot_price","confirmation_index","price_hlc3","1m_order_block_dist_level_pips","1m_order_block_dist_range_low_pips","1m_order_block_dist_range_high_pips","1m_order_block_available","1m_fvg_dist_level_pips","1m_fvg_dist_range_low_pips","1m_fvg_dist_range_high_pips","1m_fvg_available","1m_fibonacci_dist_level_pips","1m_fibonacci_dist_range_low_pips","1m_fibonacci_dist_range_high_pips","1m_fibonacci_available","1m_anchored_vwap_dist_level_pips","1m_anchored_vwap_dist_range_low_pips","1m_anchored_vwap_dist_range_high_pips","1m_anchored_vwap_available","1m_volume_profile_dist_level_pips","1m_volume_profile_dist_range_low_pips","1m_volume_profile_dist_range_high_pips","1m_volume_profile_available","1m_htf_sr_dist_level_pips","1m_htf_sr_dist_range_low_pips","1m_htf_sr_dist_range_high_pips","1m_htf_sr_available","1m_bos_choch_dist_level_pips","1m_bos_choch_dist_range_low_pips","1m_bos_choch_dist_range_high_pips","1m_bos_choch_available","1m_eqh_eql_dist_level_pips","1m_eqh_eql_dist_range_low_pips","1m_eqh_eql_dist_range_high_pips","1m_eqh_eql_available","1m_sweep_grab_run_dist_level_pips","1m_sweep_grab_run_dist_range_low_pips","1m_sweep_grab_run_dist_range_high_pips","1m_sweep_grab_run_available","1m_supply_demand_dist_level_pips","1m_supply_demand_dist_range_low_pips","1m_supply_demand_dist_range_high_pips","1m_supply_demand_available","1m_channels_trendlines_dist_level_pips","1m_channels_trendlines_dist_range_low_pips","1m_channels_trendlines_dist_range_high_pips","1m_channels_trendlines_available","10m_order_block_dist_level_pips","10m_order_block_dist_range_low_pips","10m_order_block_dist_range_high_pips","10m_order_block_available","10m_fvg_dist_level_pips","10m_fvg_dist_range_low_pips","10m_fvg_dist_range_high_pips","10m_fvg_available","10m_fibonacci_dist_level_pips","10m_fibonacci_dist_range_low_pips","10m_fibonacci_dist_range_high_pips","10m_fibonacci_available","10m_anchored_vwap_dist_level_pips","10m_anchored_vwap_dist_range_low_pips","10m_anchored_vwap_dist_range_high_pips","10m_anchored_vwap_available","10m_volume_profile_dist_level_pips","10m_volume_profile_dist_range_low_pips","10m_volume_profile_dist_range_high_pips","10m_volume_profile_available","10m_htf_sr_dist_level_pips","10m_htf_sr_dist_range_low_pips","10m_htf_sr_dist_range_high_pips","10m_htf_sr_available","10m_bos_choch_dist_level_pips","10m_bos_choch_dist_range_low_pips","10m_bos_choch_dist_range_high_pips","10m_bos_choch_available","10m_eqh_eql_dist_level_pips","10m_eqh_eql_dist_range_low_pips","10m_eqh_eql_dist_range_high_pips","10m_eqh_eql_available","10m_sweep_grab_run_dist_level_pips","10m_sweep_grab_run_dist_range_low_pips","10m_sweep_grab_run_dist_range_high_pips","10m_sweep_grab_run_available","10m_supply_demand_dist_level_pips","10m_supply_demand_dist_range_low_pips","10m_supply_demand_dist_range_high_pips","10m_supply_demand_available","10m_channels_trendlines_dist_level_pips","10m_channels_trendlines_dist_range_low_pips","10m_channels_trendlines_dist_range_high_pips","10m_channels_trendlines_available","1h_order_block_dist_level_pips","1h_order_block_dist_range_low_pips","1h_order_block_dist_range_high_pips","1h_order_block_available","1h_fvg_dist_level_pips","1h_fvg_dist_range_low_pips","1h_fvg_dist_range_high_pips","1h_fvg_available","1h_fibonacci_dist_level_pips","1h_fibonacci_dist_range_low_pips","1h_fibonacci_dist_range_high_pips","1h_fibonacci_available","1h_anchored_vwap_dist_level_pips","1h_anchored_vwap_dist_range_low_pips","1h_anchored_vwap_dist_range_high_pips","1h_anchored_vwap_available","1h_volume_profile_dist_level_pips","1h_volume_profile_dist_range_low_pips","1h_volume_profile_dist_range_high_pips","1h_volume_profile_available","1h_htf_sr_dist_level_pips","1h_htf_sr_dist_range_low_pips","1h_htf_sr_dist_range_high_pips","1h_htf_sr_available","1h_bos_choch_dist_level_pips","1h_bos_choch_dist_range_low_pips","1h_bos_choch_dist_range_high_pips","1h_bos_choch_available","1h_eqh_eql_dist_level_pips","1h_eqh_eql_dist_range_low_pips","1h_eqh_eql_dist_range_high_pips","1h_eqh_eql_available","1h_sweep_grab_run_dist_level_pips","1h_sweep_grab_run_dist_range_low_pips","1h_sweep_grab_run_dist_range_high_pips","1h_sweep_grab_run_available","1h_supply_demand_dist_level_pips","1h_supply_demand_dist_range_low_pips","1h_supply_demand_dist_range_high_pips","1h_supply_demand_available","1h_channels_trendlines_dist_level_pips","1h_channels_trendlines_dist_range_low_pips","1h_channels_trendlines_dist_range_high_pips","1h_channels_trendlines_available","atr_14_pips","volume","volume_ema_9","target_rastro_next_3m","target_rastro_next_5m","target_rastro_next_10m","target_rastro_next_15m"
"2026-04-01","09:14:00","14","ghost_high_206_253","high","24106.5","253","24039.8333333333","-13.33333333","-44.33333333","17.66666667","1","4.666666667","0.6666666667","8.666666667","1","10.66666667","-52.33333333","73.66666667","1","242.4247061","67.51953927","417.329873","1","98.71354167","-129.3333333","413.6354167","1","-129.3333333","-129.3333333","-129.3333333","1","73.66666667","73.66666667","73.66666667","1","0","0","0","0","73.66666667","73.66666667","73.66666667","1","21.66666667","17.66666667","21.66666667","1","73.66666667","73.66666667","73.66666667","1","191.6666667","149.6666667","233.6666667","1","142.1666667","134.6666667","149.6666667","1","270.1666667","-25.33333333","565.6666667","1","241.8676277","72.18707694","411.5481784","1","185.5885417","-42.45833333","413.6354167","1","-129.3333333","-129.3333333","-129.3333333","1","-25.33333333","-25.33333333","-25.33333333","1","0","0","0","0","-25.33333333","-25.33333333","-25.33333333","1","178.6666667","128.6666667","178.6666667","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218.4862849","92.27011819","344.7024515","1","359.3385417","109.5729167","565.6666667","1","-129.3333333","-129.3333333","-129.3333333","1","0","0","0","0","0","0","0","0","0","0","0","0","266.6666667","155.6666667","266.6666667","1","0","0","0","0","53.92840687","187","186.6018001","3","5","10","15"
"2026-04-01","09:14:00","14","ghost_low_191_253","low","24033.5","253","24039.8333333333","-13.33333333","-44.33333333","17.66666667","1","4.666666667","0.6666666667","8.666666667","1","10.66666667","-52.33333333","73.66666667","1","242.4247061","67.51953927","417.329873","1","98.71354167","-129.3333333","413.6354167","1","-129.3333333","-129.3333333","-129.3333333","1","73.66666667","73.66666667","73.66666667","1","0","0","0","0","73.66666667","73.66666667","73.66666667","1","21.66666667","17.66666667","21.66666667","1","73.66666667","73.66666667","73.66666667","1","191.6666667","149.6666667","233.6666667","1","142.1666667","134.6666667","149.6666667","1","270.1666667","-25.33333333","565.6666667","1","241.8676277","72.18707694","411.5481784","1","185.5885417","-42.45833333","413.6354167","1","-129.3333333","-129.3333333","-129.3333333","1","-25.33333333","-25.33333333","-25.33333333","1","0","0","0","0","-25.33333333","-25.33333333","-25.33333333","1","178.6666667","128.6666667","178.6666667","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218.4862849","92.27011819","344.7024515","1","359.3385417","109.5729167","565.6666667","1","-129.3333333","-129.3333333","-129.3333333","1","0","0","0","0","0","0","0","0","0","0","0","0","266.6666667","155.6666667","266.6666667","1","0","0","0","0","53.92840687","187","186.6018001","3","5","10","15"
"2026-04-01","09:44:00","44","ghost_high_234_283","high","24098.25","283","24048.9166666667","3.333333333","-6.666666667","13.33333333","1","-14.66666667","-22.66666667","-6.666666667","1","-4.166666667","-33.66666667","25.33333333","1","184.0122023","-0.214928659","368.2393333","1","73.84895833","-181.6666667","351.5833333","1","-165.6666667","-165.6666667","-165.6666667","1","-33.66666667","-33.66666667","-33.66666667","1","0","0","0","0","-80.66666667","-80.66666667","-80.66666667","1","-20.66666667","-20.66666667","-18.66666667","1","0","0","0","0","-27.16666667","-79.66666667","25.33333333","1","-45.66666667","-63.66666667","-27.66666667","1","233.8333333","-61.66666667","529.3333333","1","181.1736768","1.084573797","361.2627798","1","451.5677083","40.52083333","529.3333333","1","-165.6666667","-165.6666667","-165.6666667","1","-61.66666667","-61.66666667","-61.66666667","1","0","0","0","0","-61.66666667","-61.66666667","-61.66666667","1","-79.66666667","-79.66666667","-78.66666667","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182.1529515","55.93678486","308.3691182","1","323.0052083","73.23958333","529.3333333","1","-165.6666667","-165.6666667","-165.6666667","1","0","0","0","0","0","0","0","0","0","0","0","0","230.3333333","119.3333333","230.3333333","1","0","0","0","0","37.0610018","78","112.7440515","3","5","10","15"
"2026-04-01","13:05:00","05","ghost_low_458_484","low","24104.75","484","24054.0833333333","487.1666667","206.6666667","767.6666667","1","201.6666667","153.6666667","249.6666667","1","21.16666667","-48.33333333","90.66666667","1","224.7709193","33.41882518","416.1230134","1","449.3854167","70.47916667","767.6666667","1","-186.3333333","-186.3333333","-186.3333333","1","-48.33333333","-48.33333333","-48.33333333","1","0","0","0","0","202.6666667","202.6666667","202.6666667","1","37.66666667","32.66666667","37.66666667","1","0","0","0","0","421.1666667","74.66666667","767.6666667","1","198.6666667","194.6666667","202.6666667","1","375.1666667","146.6666667","603.6666667","1","225.9995932","43.47544344","408.5237429","1","55.32291667","-202.3333333","373.6041667","1","-186.3333333","-186.3333333","-186.3333333","1","603.6666667","603.6666667","603.6666667","1","0","0","0","0","603.6666667","603.6666667","603.6666667","1","194.6666667","121.6666667","194.6666667","1","603.6666667","603.6666667","603.6666667","1","0","0","0","0","212.1666667","146.6666667","277.6666667","1","0","0","0","0","214.076992","67.8565114","360.2974726","1","267.5104167","40.16666667","464.5416667","1","-186.3333333","-186.3333333","-186.3333333","1","0","0","0","0","0","0","0","0","0","0","0","0","767.6666667","542.6666667","767.6666667","1","0","0","0","0","88.25868956","511","525.6761345","3","5","10","15"
"2026-04-01","13:52:00","52","ghost_high_508_531","high","24101.5","531","24108.75","-102.5","-175","-30","1","-83.5","-115","-52","1","-180.5","-200","-161","1","1.806298774","-178.1556048","181.7682023","1","-102.71875","-360.375","154.9375","1","290","290","290","1","-200","-200","-200","1","-200","-200","-200","1","-161","-161","-161","1","-52","-52","-45","1","-200","-200","-200","1","202.5","-144","549","1","-151","-158","-144","1","129","-291","549","1","8.96659401","-153.1261002","171.0592882","1","139.78125","-117.875","367.125","1","290","290","290","1","-291","-291","-291","1","0","0","0","0","385","385","385","1","313","313","313","1","0","0","0","0","0","0","0","0","-6.5","-72","59","1","0","0","0","0","-4.589674647","-150.8101553","141.630806","1","48.84375","-178.5","245.875","1","290","290","290","1","0","0","0","0","0","0","0","0","0","0","0","0","549","324","549","1","0","0","0","0","112.0080687","1651","1703.543607","3","5","10","15"
"2026-04-01","14:57:00","57","ghost_low_528_596","low","24058.75","596","24245.1666666667","-172.6666667","-208.6666667","-136.6666667","1","-89.66666667","-102.6666667","-76.66666667","1","-183.1666667","-276.6666667","-89.66666667","1","-454.1078044","-664.6072471","-243.6083617","1","-309.3854167","-613.9791667","-4.791666667","1","-160.6666667","-160.6666667","-160.6666667","1","-276.6666667","-276.6666667","-276.6666667","1","0","0","0","0","-137.6666667","-137.6666667","-137.6666667","1","-52.66666667","-52.66666667","-32.66666667","1","0","0","0","0","-489.1666667","-745.6666667","-232.6666667","1","-696.6666667","-703.6666667","-689.6666667","1","-519.1666667","-836.6666667","-201.6666667","1","-457.2363639","-647.3731585","-267.0995693","1","-405.8854167","-633.2291667","-178.5416667","1","-160.6666667","-160.6666667","-160.6666667","1","-201.6666667","-201.6666667","-201.6666667","1","0","0","0","0","-201.6666667","-201.6666667","-201.6666667","1","-307.6666667","-307.6666667","-126.6666667","1","0","0","0","0","0","0","0","0","-552.1666667","-617.6666667","-486.6666667","1","0","0","0","0","-534.6696159","-648.7869986","-420.5522333","1","-527.1354167","-602.9166667","-451.3541667","1","-160.6666667","-160.6666667","-160.6666667","1","0","0","0","0","0","0","0","0","0","0","0","0","-836.6666667","-836.6666667","-736.6666667","1","0","0","0","0","92.42627326","1180","1198.973774","3","5","10","15"
"2026-04-01","14:57:00","57","ghost_high_571_596","high","24217","596","24245.1666666667","-172.6666667","-208.6666667","-136.6666667","1","-89.66666667","-102.6666667","-76.66666667","1","-183.1666667","-276.6666667","-89.66666667","1","-454.1078044","-664.6072471","-243.6083617","1","-309.3854167","-613.9791667","-4.791666667","1","-160.6666667","-160.6666667","-160.6666667","1","-276.6666667","-276.6666667","-276.6666667","1","0","0","0","0","-137.6666667","-137.6666667","-137.6666667","1","-52.66666667","-52.66666667","-32.66666667","1","0","0","0","0","-489.1666667","-745.6666667","-232.6666667","1","-696.6666667","-703.6666667","-689.6666667","1","-519.1666667","-836.6666667","-201.6666667","1","-457.2363639","-647.3731585","-267.0995693","1","-405.8854167","-633.2291667","-178.5416667","1","-160.6666667","-160.6666667","-160.6666667","1","-201.6666667","-201.6666667","-201.6666667","1","0","0","0","0","-201.6666667","-201.6666667","-201.6666667","1","-307.6666667","-307.6666667","-126.6666667","1","0","0","0","0","0","0","0","0","-552.1666667","-617.6666667","-486.6666667","1","0","0","0","0","-534.6696159","-648.7869986","-420.5522333","1","-527.1354167","-602.9166667","-451.3541667","1","-160.6666667","-160.6666667","-160.6666667","1","0","0","0","0","0","0","0","0","0","0","0","0","-836.6666667","-836.6666667","-736.6666667","1","0","0","0","0","92.42627326","1180","1198.973774","3","5","10","15"
"2026-04-01","15:51:00","51","ghost_high_606_650","high","24286.75","650","24288.5833333333","-63.83333333","-120.3333333","-7.333333333","1","-10.83333333","-19.33333333","-2.333333333","1","-20.33333333","-94.33333333","53.66666667","1","-540.7344226","-820.5922947","-260.8765504","1","-487.3645833","-879.1458333","-132.8958333","1","-334.3333333","-334.3333333","-334.3333333","1","53.66666667","53.66666667","53.66666667","1","0","0","0","0","-26.33333333","-26.33333333","-26.33333333","1","30.66666667","0.6666666667","30.66666667","1","0","0","0","0","-87.83333333","-160.3333333","-15.33333333","1","-165.8333333","-184.3333333","-147.3333333","1","-692.8333333","-1010.333333","-375.3333333","1","-531.7107944","-803.4502117","-259.9713772","1","-599.3020833","-916.4583333","-319.4583333","1","-334.3333333","-334.3333333","-334.3333333","1","-375.3333333","-375.3333333","-375.3333333","1","0","0","0","0","-375.3333333","-375.3333333","-375.3333333","1","-94.33333333","-94.33333333","-24.33333333","1","0","0","0","0","0","0","0","0","-725.8333333","-791.3333333","-660.3333333","1","0","0","0","0","-580.7924819","-791.5093502","-370.0756136","1","-690.6145833","-1107.020833","-274.2083333","1","-334.3333333","-334.3333333","-334.3333333","1","0","0","0","0","0","0","0","0","0","0","0","0","-719.3333333","-719.3333333","-667.3333333","1","0","0","0","0","51.51623541","789","673.8492831","3","5","10","15"
"2026-04-01","16:40:00","40","ghost_low_676_699","low","24294.5","699","24311.9166666667","27.33333333","-1.666666667","56.33333333","1","-10.16666667","-17.66666667","-2.666666667","1","-29.16666667","-94.66666667","36.33333333","1","-574.9777792","-898.5351065","-251.4204518","1","-927.8072917","-1233.666667","-336.4791667","1","60.33333333","60.33333333","60.33333333","1","-94.66666667","-94.66666667","-94.66666667","1","0","0","0","0","-39.66666667","-39.66666667","-39.66666667","1","13.33333333","12.33333333","13.33333333","1","0","0","0","0","-181.1666667","-253.6666667","-108.6666667","1","-35.66666667","-39.66666667","-31.66666667","1","-398.6666667","-468.6666667","-328.6666667","1","-564.7629619","-882.2754656","-247.2504582","1","-805.4635417","-1192.885417","-458.8229167","1","60.33333333","60.33333333","60.33333333","1","-328.6666667","-328.6666667","-328.6666667","1","0","0","0","0","-468.6666667","-468.6666667","-468.6666667","1","-94.66666667","-94.66666667","-28.66666667","1","0","0","0","0","0","0","0","0","-398.6666667","-468.6666667","-328.6666667","1","0","0","0","0","-577.7745208","-868.1694944","-287.3795472","1","-768.6354167","-1152.791667","-384.4791667","1","60.33333333","60.33333333","60.33333333","1","0","0","0","0","0","0","0","0","0","0","0","0","-328.6666667","-328.6666667","-206.6666667","1","0","0","0","0","39.81937866","247","443.8934434","3","5","10","15"
"2026-04-01","20:02:00","02","ghost_low_831_901","low","24147.25","901","24190.8333333333","67.66666667","35.66666667","99.66666667","1","133.6666667","103.6666667","163.6666667","1","97.66666667","-15.33333333","210.6666667","1","-14.35063984","-327.4421867","298.740907","1","24.68229167","-346.1145833","356.4479167","1","-38.33333333","-38.33333333","-38.33333333","1","-15.33333333","-15.33333333","-15.33333333","1","0","0","0","0","-15.33333333","-15.33333333","-15.33333333","1","55.66666667","46.66666667","55.66666667","1","0","0","0","0","531.6666667","503.6666667","559.6666667","1","61.16666667","24.66666667","97.66666667","1","182.1666667","-265.3333333","629.6666667","1","-7.447058208","-314.4577916","299.5636752","1","47.90104167","-361.4895833","414.1979167","1","-38.33333333","-38.33333333","-38.33333333","1","-265.3333333","-265.3333333","-265.3333333","1","0","0","0","0","555.6666667","555.6666667","555.6666667","1","199.6666667","173.6666667","199.6666667","1","0","0","0","0","0","0","0","0","279.1666667","259.6666667","298.6666667","1","-684.3333333","-749.3333333","-619.3333333","1","1.714421775","-285.3798648","288.8087083","1","-296.8489583","-706.2395833","112.5416667","1","-38.33333333","-38.33333333","-38.33333333","1","-619.3333333","-619.3333333","-619.3333333","1","0","0","0","0","0","0","0","0","-148.3333333","-148.3333333","-127.3333333","1","-619.3333333","-619.3333333","-619.3333333","1","70.83299839","1348","3065.75136","3","5","10","15"
"2026-04-01","20:50:00","50","ghost_high_900_949","high","24215.75","949","24193.3333333333","57.66666667","25.66666667","89.66666667","1","-2.333333333","-3.333333333","-1.333333333","1","-3.833333333","-21.33333333","13.66666667","1","-23.97853454","-334.4798604","286.5227913","1","14.68229167","-356.1145833","346.4479167","1","46.66666667","46.66666667","46.66666667","1","-21.33333333","-21.33333333","-21.33333333","1","0","0","0","0","-25.33333333","-25.33333333","-25.33333333","1","-17.33333333","-17.33333333","-5.333333333","1","0","0","0","0","521.6666667","493.6666667","549.6666667","1","103.6666667","89.66666667","117.6666667","1","81.16666667","-87.33333333","249.6666667","1","-16.82886847","-320.0122581","286.3545211","1","37.90104167","-371.4895833","404.1979167","1","46.66666667","46.66666667","46.66666667","1","-87.33333333","-87.33333333","-87.33333333","1","0","0","0","0","545.6666667","545.6666667","545.6666667","1","-21.33333333","-21.33333333","3.666666667","1","0","0","0","0","0","0","0","0","269.1666667","249.6666667","288.6666667","1","-694.3333333","-759.3333333","-629.3333333","1","-8.285578225","-295.3798648","278.8087083","1","-306.8489583","-716.2395833","102.5416667","1","46.66666667","46.66666667","46.66666667","1","-629.3333333","-629.3333333","-629.3333333","1","0","0","0","0","0","0","0","0","-158.3333333","-158.3333333","-137.3333333","1","-629.3333333","-629.3333333","-629.3333333","1","19.93388681","137","86.6259368","3","5","10","10"
"2026-04-02","05:51:00","51","ghost_low_1405_1430","low","23793.25","1430","23759.8333333333","192.6666667","179.6666667","205.6666667","1","47.16666667","33.66666667","60.66666667","1","201.1666667","133.6666667","268.6666667","1","1609.245835","1168.354327","2050.137343","1","1729.838542","477.4166667","1943.666667","1","220.6666667","220.6666667","220.6666667","1","268.6666667","268.6666667","268.6666667","1","0","0","0","0","200.6666667","200.6666667","200.6666667","1","12.66666667","8.666666667","12.66666667","1","0","0","0","0","1393.666667","886.6666667","1900.666667","1","309.6666667","301.6666667","317.6666667","1","1859.666667","1775.666667","1943.666667","1","1615.024133","1177.93027","2052.117995","1","1726.526042","1320.729167","2132.322917","1","220.6666667","220.6666667","220.6666667","1","1943.666667","1943.666667","1943.666667","1","0","0","0","0","1775.666667","1775.666667","1775.666667","1","149.6666667","131.6666667","149.6666667","1","1943.666667","1943.666667","1943.666667","1","1761.166667","1578.666667","1943.666667","1","355.1666667","325.6666667","384.6666667","1","1701.166667","1458.666667","1943.666667","1","1638.587669","1242.560365","2034.614972","1","1420.057292","970.5416667","1869.572917","1","220.6666667","220.6666667","220.6666667","1","1943.666667","1943.666667","1943.666667","1","0","0","0","0","0","0","0","0","325.6666667","247.6666667","325.6666667","1","0","0","0","0","38.56456992","107","146.7872862","3","5","10","15"
"2026-04-02","10:26:00","26","ghost_low_1680_1705","low","23813.5","1705","23787","114","88","140","1","-18","-19","-17","1","-2.5","-41","36","1","1428.692491","901.1523227","1956.232659","1","170.34375","-3.9375","344.625","1","112","112","112","1","-41","-41","-41","1","0","0","0","0","106","106","106","1","-21","-21","-12","1","0","0","0","0","1285","778","1792","1","133","130","136","1","312","292","332","1","1435.31222","911.6189999","1959.005441","1","1612.015625","1127.96875","2021.59375","1","112","112","112","1","292","292","292","1","292","292","292","1","1667","1667","1667","1","130","117","130","1","292","292","292","1","1652.5","1470","1835","1","136.5","128","145","1","848.5","-138","1835","1","1450.122622","946.970785","1953.274459","1","1686.484375","1276.90625","2096.0625","1","112","112","112","1","-138","-138","-138","1","0","0","0","0","0","0","0","0","292","193","292","1","0","0","0","0","37.70896828","102","111.6403499","3","5","10","15"
"2026-04-02","15:33:00","33","ghost_low_1972_2012","low","24084.75","2012","24166.3333333333","5.166666667","-53.33333333","63.66666667","1","54.66666667","25.66666667","83.66666667","1","-19.33333333","-185.3333333","146.6666667","1","-310.4420862","-995.2548581","374.3706858","1","63.74479167","-1475.677083","401.6666667","1","-33.33333333","-33.33333333","-33.33333333","1","146.6666667","146.6666667","146.6666667","1","0","0","0","0","2.666666667","2.666666667","2.666666667","1","23.66666667","2.666666667","23.66666667","1","0","0","0","0","-232.3333333","-739.3333333","274.6666667","1","-423.8333333","-648.3333333","-199.3333333","1","-775.8333333","-1953.333333","401.6666667","1","-305.4096085","-988.4681942","377.6489773","1","-82.50520833","-807.3958333","642.3854167","1","-33.33333333","-33.33333333","-33.33333333","1","401.6666667","401.6666667","401.6666667","1","0","0","0","0","149.6666667","149.6666667","149.6666667","1","146.6666667","64.66666667","146.6666667","1","0","0","0","0","-1657.333333","-1937.333333","-1377.333333","1","-1431.833333","-1634.333333","-1229.333333","1","-1396.333333","-1655.333333","-1137.333333","1","-272.9908872","-907.2400972","361.2583228","1","173.3385417","-295.7083333","642.3854167","1","-33.33333333","-33.33333333","-33.33333333","1","-1137.333333","-1137.333333","-1137.333333","1","0","0","0","0","0","0","0","0","-1229.333333","-1229.333333","-1074.333333","1","0","0","0","0","108.8785449","701","1006.305891","3","5","10","15"
"2026-04-02","15:58:00","58","ghost_low_2002_2037","low","24120","2037","24131.25","145.5","87","204","1","-0.5","-13","12","1","43","-169","255","1","-162.8372071","-839.8310924","514.1566783","1","204.078125","-1260.25","542","1","-27","-27","-27","1","-169","-169","-169","1","0","0","0","0","143","143","143","1","51","35","51","1","0","0","0","0","-92","-599","415","1","-283.5","-508","-59","1","-635.5","-1813","542","1","-158.7476311","-836.3402528","518.8449907","1","57.828125","-667.0625","782.71875","1","-27","-27","-27","1","542","542","542","1","0","0","0","0","290","290","290","1","259","216","259","1","0","0","0","0","-1517","-1797","-1237","1","-1291.5","-1494","-1089","1","-1256","-1515","-997","1","-132.6575538","-766.9067639","501.5916562","1","313.671875","-155.375","782.71875","1","-27","-27","-27","1","-997","-997","-997","1","0","0","0","0","0","0","0","0","-1089","-1089","-934","1","0","0","0","0","107.6718925","973","1067.112413","3","5","10","15"
"2026-04-02","20:22:00","22","ghost_low_2242_2301","low","24135","2301","24205.3333333333","53.66666667","34.66666667","72.66666667","1","10.66666667","7.666666667","13.66666667","1","13.16666667","-22.33333333","48.66666667","1","-429.1263892","-1062.690386","204.4376074","1","-242.4427083","-955.8333333","245.6666667","1","-1.333333333","-1.333333333","-1.333333333","1","48.66666667","48.66666667","48.66666667","1","0","0","0","0","75.66666667","75.66666667","75.66666667","1","-9.333333333","-9.333333333","-5.333333333","1","0","0","0","0","-388.3333333","-895.3333333","118.6666667","1","-84.83333333","-147.3333333","-22.33333333","1","-187.3333333","-281.3333333","-93.33333333","1","-425.9900272","-1056.113995","204.133941","1","-238.5052083","-792.8333333","315.8229167","1","-1.333333333","-1.333333333","-1.333333333","1","-281.3333333","-281.3333333","-281.3333333","1","0","0","0","0","-6.333333333","-6.333333333","-6.333333333","1","-19.33333333","-19.33333333","-16.33333333","1","0","0","0","0","-1813.333333","-2093.333333","-1533.333333","1","-826.8333333","-1188.333333","-465.3333333","1","-955.8333333","-2157.333333","245.6666667","1","-393.8479791","-968.7716939","181.0757357","1","-323.7864583","-707.5520833","59.97916667","1","-1.333333333","-1.333333333","-1.333333333","1","245.6666667","245.6666667","245.6666667","1","0","0","0","0","0","0","0","0","-281.3333333","-281.3333333","-257.3333333","1","0","0","0","0","33.57431943","150","197.555469","3","5","10","15"
"2026-04-02","20:50:00","50","ghost_low_2289_2329","low","24199.75","2329","24216.3333333333","9.666666667","-9.333333333","28.66666667","1","-17.83333333","-18.33333333","-17.33333333","1","9.166666667","-51.33333333","69.66666667","1","-471.6355213","-1104.7487","161.4776577","1","-276.6927083","-975.8333333","201.6666667","1","-2.333333333","-2.333333333","-2.333333333","1","-51.33333333","-51.33333333","-51.33333333","1","0","0","0","0","31.66666667","31.66666667","31.66666667","1","10.66666667","10.66666667","10.66666667","1","0","0","0","0","-432.3333333","-939.3333333","74.66666667","1","-128.8333333","-191.3333333","-66.33333333","1","-231.3333333","-325.3333333","-137.3333333","1","-468.3832669","-1098.033375","161.2668411","1","-282.5052083","-836.8333333","271.8229167","1","-2.333333333","-2.333333333","-2.333333333","1","-325.3333333","-325.3333333","-325.3333333","1","0","0","0","0","-50.33333333","-50.33333333","-50.33333333","1","-42.33333333","-42.33333333","-28.33333333","1","0","0","0","0","-1857.333333","-2137.333333","-1577.333333","1","-870.8333333","-1232.333333","-509.3333333","1","-999.8333333","-2201.333333","201.6666667","1","-437.8479791","-1012.771694","137.0757357","1","-367.7864583","-751.5520833","15.97916667","1","-2.333333333","-2.333333333","-2.333333333","1","201.6666667","201.6666667","201.6666667","1","0","0","0","0","0","0","0","0","-325.3333333","-325.3333333","-301.3333333","1","0","0","0","0","22.42033577","52","91.26204164","3","5","10","10"
"2026-04-03","02:38:00","38","ghost_high_2537_2616","high","24222.5","2616","24169","-14","-31","3","1","-12","-18","-6","1","-37","-47","-27","1","-275.5583867","-906.2331212","355.1163478","1","188.40625","-134.75","344","1","34","34","34","1","-47","-47","-47","1","-47","-47","-47","1","-27","-27","-27","1","-9","-9","1","1","-47","-47","-47","1","-243","-750","264","1","125.5","122","129","1","212","80","344","1","-272.4782552","-899.8221413","354.8656308","1","-93.171875","-647.5","461.15625","1","34","34","34","1","344","344","344","1","0","0","0","0","139","139","139","1","144","142","144","1","0","0","0","0","-1668","-1948","-1388","1","53.5","-16","123","1","-810.5","-2012","391","1","-237.1255818","-808.6862167","334.4350531","1","-178.453125","-562.21875","205.3125","1","34","34","34","1","391","391","391","1","0","0","0","0","0","0","0","0","251","228","251","1","0","0","0","0","24.50013536","44","66.89743743","3","5","10","15"
"2026-04-03","02:38:00","38","ghost_low_2585_2616","low","24191.25","2616","24169","-14","-31","3","1","-12","-18","-6","1","-37","-47","-27","1","-275.5583867","-906.2331212","355.1163478","1","188.40625","-134.75","344","1","34","34","34","1","-47","-47","-47","1","-47","-47","-47","1","-27","-27","-27","1","-9","-9","1","1","-47","-47","-47","1","-243","-750","264","1","125.5","122","129","1","212","80","344","1","-272.4782552","-899.8221413","354.8656308","1","-93.171875","-647.5","461.15625","1","34","34","34","1","344","344","344","1","0","0","0","0","139","139","139","1","144","142","144","1","0","0","0","0","-1668","-1948","-1388","1","53.5","-16","123","1","-810.5","-2012","391","1","-237.1255818","-808.6862167","334.4350531","1","-178.453125","-562.21875","205.3125","1","34","34","34","1","391","391","391","1","0","0","0","0","0","0","0","0","251","228","251","1","0","0","0","0","24.50013536","44","66.89743743","3","5","10","15"
